run_id,workload,intensity,N,rep,runtime_ms,avg_cpu_percent,max_mem_mib,blk_read_mib,blk_write_mib,exit_code
e54aacd7-c189-4dbc-b5f4-4afc9c467c52,cpu,low,2000000,2,2767.916654,21.52192693877263,11.65625,0.0,0.0,0
5cef0594-809e-44c8-8f49-6914dfe2781d,mem,med,192,26,2449.140422,11.10291584579465,204.10546875,0.0,0.0,0
98ed4c17-7da1-4b76-9342-f2549745aeb9,cpu,high,12000000,3,5482.367137,60.59143645417632,11.66015625,0.0,0.8203125,0
0e25af51-1ddd-49a0-b5cd-476fda7dfc71,mix,low,64,17,3179.4996539999997,30.374716310631182,47.45703125,0.0,32.0,0
41509593-975d-4395-ba3a-db47a49f57d0,disk,high,320,21,2697.776885,9.234047536885171,344.0078125,0.0,320.8203125,0
09890b43-d3ba-4a43-ac79-dd10e4566d9b,cpu,high,12000000,5,5513.175289000001,60.44616442087517,11.62890625,0.0,0.8203125,0
86c1bf09-e8b0-4e67-98a2-f999df412e2b,cpu,med,6000000,15,3971.693888,44.24024231345797,11.49609375,0.0,0.0,0
c8ec542f-fb3a-4183-984f-b1c05b7a7b79,disk,med,192,18,2431.959955,6.711500313334724,212.41796875,0.0,192.0,0
639e9556-5b4a-4fcf-8b4b-094dcbdf2c98,mix,low,64,19,3189.77621,30.160611173408935,47.53515625,0.0,32.0,0
ec77448b-d5cd-43a1-a113-3fd18995eee5,disk,low,64,12,2278.7821639999997,3.954568427980728,80.515625,0.0,64.0,0
41ac67ac-aaec-4c54-bc9f-57187be31b9d,mem,low,64,17,2269.189012,5.489317960790478,75.76953125,0.0,0.0,0
ed74a144-3d41-4e20-ade9-9bc49046b98a,cpu,high,12000000,28,5587.389513,59.983790143896485,11.57421875,0.0,0.8203125,0
58367eef-28b6-4d2d-9a88-c462e6e39143,mem,high,320,0,2535.519413,15.679903611134371,332.1484375,0.0,0.0,0
0c03c646-63e0-45de-90af-810f1a1e6936,mix,high,320,13,7595.789417,70.6252728385769,177.47265625,0.0,160.8203125,0
a8faaaf2-c5b7-4285-b18f-8c03bb5e899c,mix,high,320,15,7308.8428810000005,68.56421846236702,179.47265625,0.0,160.0,0
62ca8001-7221-45e0-8040-e076adc0b5cd,cpu,low,2000000,18,2886.5186839999997,23.201824526974033,11.58984375,0.0,0.0,0
efdc1600-5b17-4af1-bc7b-940557bd1ab3,cpu,high,12000000,21,5694.049038,61.10737678546842,11.5703125,0.0,0.8203125,0
18465869-a141-42fe-be14-e1a61ede4f81,mix,high,320,17,7011.845218,67.7186511164086,177.33984375,0.0,160.0,0
56e9bbb8-8910-4b40-bbd9-f09f6a738f17,cpu,high,12000000,29,5618.862702,60.77493224357487,11.65625,0.0,0.8203125,0
9869a15d-a74f-4129-b57c-621ebaca781c,cpu,low,2000000,15,2889.483937,22.406665484778575,11.484375,0.0,0.0,0
bb4a5f3f-a925-4d53-9c85-449c2851cc60,disk,high,320,22,2536.734515,9.339723908790667,343.9765625,0.0,320.0,0
4e740a7a-8ab8-4ee6-983c-ff75fde8ae9b,mem,med,192,20,2432.339277,10.734275537499368,203.890625,0.0,0.0,0
5564608d-cd81-437e-a9b8-6ac4896ac376,mix,med,192,22,5448.564743000001,58.17179660151833,107.76171875,0.0,96.8203125,0
117c1b0b-8089-4b54-b087-575da21ecac2,mem,low,64,25,2331.418923,5.167110844454615,75.671875,0.0,0.0,0
1797ccb6-726c-48d4-a8e2-cd191c467672,mix,med,192,18,5063.058427999999,56.52593270843447,107.7109375,0.0,96.0,0
a8827921-c439-43ce-a026-967b6224bb7b,cpu,high,12000000,26,5606.0804339999995,61.32746471400343,11.55078125,0.0,0.8203125,0
a67562b9-345c-4d52-a3b9-e92576f8e0bd,disk,low,64,13,2349.473041,3.9609733066096506,80.58984375,0.0,64.0,0
fcf58dec-d74a-4e4d-b42e-69c3cf7a83d2,mix,high,320,18,7273.050751000001,67.75728877352364,177.39453125,0.0,160.0,0
2f200826-d100-4500-b88d-a540cb69f196,mem,high,320,15,2589.8064609999997,15.923738171568335,332.18359375,0.0,0.0,0
e3eb94f8-ce6d-4caa-8c8a-1eba660cf9d6,cpu,low,2000000,16,2740.8770219999997,21.888906185299113,11.5625,0.0,0.0,0
96d66f6f-e542-4451-8acd-2f26d2a827a8,mem,high,320,16,2542.668469,15.842686725038394,332.17578125,0.0,0.0,0
5ca44d5a-aad8-4b48-a7df-7d7db23f36eb,disk,high,320,10,2567.691664,9.912015666379483,344.21875,0.0,320.0,0
f6f138ab-d5b2-4e8b-9861-667ebab6f5b4,mem,high,320,19,2573.1465670000002,15.373045790438255,332.296875,0.0,0.0,0
abdc936d-b334-40b5-9611-8d9ab5a91b76,mix,med,192,21,5205.7299219999995,55.83977739058742,107.76171875,0.0,96.0,0
5325ca2a-2233-41ef-8acc-f25dfbcbe01e,mem,high,320,5,2552.505842,15.79275523554316,332.203125,0.0,0.0,0
a827320c-1d4f-4b2f-87ef-5bee7f0fac7e,cpu,med,6000000,2,4200.368305999999,47.22573963731837,11.63671875,0.0,0.0,0
c1eb4462-9cc6-4a49-9ac0-a416ff4998a6,mem,low,64,20,2318.6532070000003,5.341721635045701,75.85546875,0.0,0.0,0
1f375770-3fed-4357-bc34-1055f708dd92,mem,med,192,24,2441.977734,11.384665639215857,203.953125,0.0,0.0,0
39285898-dac3-4c5f-a46c-e58932e8cf87,mem,med,192,4,2430.5988100000004,11.436770184216456,203.97265625,0.0,0.0,0
c1c36a17-9574-4e9d-be1b-48aee067655c,disk,med,192,28,2405.381686,7.946223300546073,212.42578125,0.0,192.0,0
38260ec3-7a36-4998-80dd-c447d16d2dc2,mix,med,192,29,5233.796698,57.80641042393045,111.3671875,0.0,96.0,0
9cbc844f-3ba4-47d3-96b6-21d850edbc60,mix,high,320,10,8129.348471,71.61625585086817,179.46484375,0.0,160.8203125,0
fdf090ea-7690-4951-b17e-b027c37b7568,disk,med,192,17,2439.338159,8.444544649949044,212.41796875,0.0,192.0,0
56d171b4-74c5-42af-87ed-d7816976bd5b,mix,med,192,23,5882.1835360000005,60.458637141035986,111.3515625,0.0,96.0,0
def82968-c3d8-48bd-b561-da877b5a974d,mix,med,192,24,5255.672904,57.59355757654282,107.88671875,0.0,96.0,0
937ed287-f309-40f7-9718-c1a347d237ee,cpu,high,12000000,1,5823.8537670000005,61.48976508118425,11.6640625,0.0,0.8203125,0
bb22fe22-2ff7-4dcf-8ca8-f88ca335cf10,cpu,med,6000000,28,3944.9964959999998,45.65253738060608,11.66015625,0.0,0.0,0
038a1238-d9d7-4288-9ede-e1db3c5e2dcf,cpu,high,12000000,8,5758.174421,61.65108488296694,11.58203125,0.0,0.8203125,0
d1d97f05-a8ac-4dea-b99b-7d8a1330ea3b,mix,low,64,15,3197.8724610000004,31.11659430247678,41.828125,0.0,32.0,0
4996367b-30f8-486d-b9da-deeb92a6186c,cpu,high,12000000,12,5636.9566620000005,61.414806030665915,11.4921875,0.0,0.8203125,0
6cb3e511-34dc-4eb7-ba18-dd1c872a2334,mem,high,320,8,2534.142857,15.991560968261547,332.26171875,0.0,0.0,0
13f4ad4a-076b-4fc2-9bc4-c12a74c78bd9,mix,low,64,23,3203.525748,31.008647288699738,45.4453125,0.0,32.0,0
40c917d5-ea11-4969-9814-39b64ecdbd7f,disk,med,192,4,2400.7181229999997,6.389463158145202,212.42578125,0.0,192.0,0
4c789f4a-1cb0-4c5c-9299-50619c0147e8,disk,high,320,0,2542.817109,9.44971618877054,343.97265625,0.0,320.0,0
72fe96e7-0b6a-468c-8df7-714d7c23826b,mix,low,64,6,3178.180025,31.090246374574075,45.64453125,0.0,32.0,0
e2df23c9-bbc0-4450-bffc-aae896b5cf1e,mem,med,192,17,2441.97782,10.277693677004814,203.953125,0.0,0.0,0
bd0c397d-1176-4119-9c85-9378aea76ae1,mem,med,192,10,2429.963323,10.315464337566054,204.03125,0.0,0.0,0
0ce4fa81-29d8-4e7f-a623-9167212eb27f,disk,low,64,18,2299.37414,3.714141101021516,74.7265625,0.0,64.0,0
81418da9-16d8-431f-8a31-1c6666d939d3,mix,med,192,5,5032.828121,56.04715543990262,113.53125,0.0,96.0,0
1e975f0c-7eec-4087-bdff-6ebf9dbea7d7,mix,low,64,26,3181.2165139999997,31.415309068145998,11.828125,0.0,32.0,0
76242490-367c-4273-9d06-25b9ca1d4fe1,mix,low,64,27,3174.9006799999997,30.904179339556535,45.44140625,0.0,32.0,0
