run_id,workload,secret_N,rep,runtime_ms,avg_cpu_percent,max_mem_mib,blk_read_mib,blk_write_mib,exit_code
c0035b3c-0c1f-4148-8a27-6681fb04267b,secret,3,42,4693.8623689999995,50.0482931820705,399.94140625,0.0,128.04296875,0
6bc70320-57d1-465f-8e05-2f51450b9472,secret,0,11,2454.3518249999997,10.68449100609282,140.01953125,0.0,0.125,0
3c2028b7-765c-41b8-82af-acd9da90d1a7,secret,0,27,2422.440994,11.131292802090023,139.9453125,0.0,0.125,0
e2a145ff-964b-4fd4-b709-737143aeaf93,secret,3,5,4484.185616000001,50.52897435635501,400.0703125,0.0,128.04296875,0
f42d8f23-fe2c-485f-89f7-3f2080b2f5c9,secret,0,41,2445.256339,10.875792274144882,139.89453125,0.0,0.125,0
b82ed319-e23a-4909-bbac-bcd02b85d612,secret,0,45,2410.9095639999996,10.83147223352257,139.82421875,0.0,0.125,0
31df45d8-b1e2-443a-86bf-a6c6775cfca3,secret,2,35,13351.950542999999,83.49660945864396,139.8203125,0.0,1.0703125,0
9255e263-5d80-45fd-ae27-e8ccb6ae19fa,secret,0,10,2426.833052,11.084816888343584,139.9765625,0.0,0.125,0
1bf1ec1f-d467-47eb-ae9b-73c09ed31360,secret,1,45,2404.664155,10.718045572563542,139.84375,0.0,0.125,0
68d0dc24-9516-46ce-882f-f7d717a56435,secret,2,0,13529.215369,83.13208632757039,139.78125,0.0,1.0703125,0
38c2dfd6-c955-445c-ba58-f3572693c963,secret,1,34,2412.933399,10.646294676283356,139.8046875,0.0,0.125,0
c6128bd9-9b2a-4996-842e-718fcb578a99,secret,0,3,2424.942955,10.846234525133395,139.890625,0.0,0.125,0
c5a23d46-2a19-4349-bd6d-78154ba8a409,secret,0,35,2429.834522,10.862426951723092,139.984375,0.0,0.125,0
65554508-a0a2-4f29-95bd-097b0229b138,secret,0,24,2410.1643400000003,11.340347023805023,139.796875,0.0,0.125,0
4eed18b4-983e-4476-9178-0362f140a225,secret,3,12,4638.610561,49.849259160516965,375.09765625,0.0,128.86328125,0
3c9ab9a9-83ee-4dd5-94df-fa2287ab87d6,secret,2,14,13094.418502,83.18164719064362,140.01171875,0.0,1.0703125,0
c2923702-5ca3-4984-b01a-d55f7d679f34,secret,3,34,4641.698415999999,50.183355126448184,333.0078125,0.0,128.86328125,0
c3220214-80b9-4a06-b68f-11a3f5511838,secret,1,25,2409.06171,10.657178225625445,139.91015625,0.0,0.125,0
