run_id,workload,secret_N,mitigation,rep,runtime_ms,avg_cpu_percent,max_mem_mib,blk_read_mib,blk_write_mib,exit_code
925c4d87-c3e4-4d7a-9d50-5c77daa87d92,secret,1,high,6,20207.948412,89.18522371770197,140.125,0.0,140.0,0
c3744f16-323a-4ad5-bacb-585a6986803b,secret,0,none,23,2409.575522,11.204587593747974,139.890625,0.0,0.125,0
4d4266c9-4885-4fad-a4ce-0764ece65b20,secret,2,none,28,13559.79651,83.30846256925135,140.0,0.0,1.0703125,0
81d2c1bd-6a1f-4093-908f-b4020ddd3244,secret,3,high,22,20216.658887,88.97349507918221,414.17578125,0.0,140.0,0
3de76c9c-9e19-4846-add2-d102c3d53c9c,secret,3,low,28,10197.005148,78.13533370200079,351.80859375,0.0,128.04296875,0
89d6a1ef-d203-4851-973a-9e1c1ef234c0,secret,1,low,2,10205.996107,78.59213266305825,139.89453125,0.0,64.0,0
d5f9da7d-55ac-412b-996d-9fe334b63725,secret,0,high,1,20260.081561,88.63314763039715,139.9140625,0.0,140.0,0
6cba316a-6195-4357-84c6-18586a31f80f,secret,1,none,5,2468.936638,10.602337701628779,140.0078125,0.0,0.125,0
dd910b51-dcc8-4eb9-aff5-82e2ca67569b,secret,3,none,24,4583.635153,51.589162772964706,400.0546875,0.0,128.04296875,0
ba78cc47-4cfe-4a66-855d-8de485e1175a,secret,1,low,4,10196.768128,78.92958728658068,139.984375,0.0,64.0,0
dd54d808-131a-4f8b-8918-429a849d2564,secret,0,none,26,2427.496878,11.078819603738333,139.87890625,0.0,0.125,0
2f134e12-7ccc-4542-808f-3661b309e190,secret,0,none,27,2403.082203,11.070532654600164,139.90625,0.0,0.125,0
3c180b3b-8801-4aed-a31c-c4c4b179f075,secret,3,high,5,20192.910700999997,88.70079834064236,390.99609375,0.0,140.8203125,0
34164f6f-03a0-4418-bf2b-2d76b7038fab,secret,2,high,22,20214.350185,89.23979170691308,139.87109375,0.0,140.8203125,0
f31c7b3f-99a9-49c8-9a6f-de7492030951,secret,1,high,17,20193.538617000002,88.89216169814007,140.27734375,0.0,140.0,0
8e9dcbf1-0083-4c2f-985e-c0b4755979f8,secret,3,none,0,4603.902520000001,50.66775392976825,399.97265625,0.0,128.04296875,0
04c69fc8-7c88-4aff-a06b-162755a706fc,secret,0,high,7,20273.610044,88.98588342602136,140.09375,0.0,140.0,0
028970a0-29fc-40f4-bbfc-bd57872f370c,secret,1,high,9,20254.321225000003,88.97809410544687,139.9375,0.0,140.0,0
36253a64-cd5c-4def-9be0-81758742defd,secret,1,low,6,10184.369207,78.93348951326958,140.01953125,0.0,64.0,0
26697201-f967-469b-bb11-ea7bd83b0b22,secret,1,low,19,10202.292594999999,78.54888423732766,139.96875,0.0,64.0,0
4f78c405-c828-4b36-96e1-2d528b04c289,secret,0,low,24,10284.849335,77.7718636361531,139.98046875,0.0,64.0,0
ffac9c94-e39c-4d91-a2b2-4b4b159e958c,secret,0,none,8,2435.442487,10.962484288794457,139.9921875,0.0,0.125,0
785aa3ce-97dc-4253-97b0-281650f40eb9,secret,1,high,11,20186.298726,89.13414610685972,139.8671875,0.0,140.0,0
7bf29b7c-c3a2-4395-bae7-25de3ddf511e,secret,2,low,8,13394.728932,83.76127696915457,139.88671875,0.0,64.8203125,0
639e2fc1-168a-48e6-8a43-79c09d57524f,secret,3,high,1,20222.394613,88.26066023123748,414.39453125,0.0,140.0,0
8651adcf-b58b-4085-8ba4-4b4c75d44fbc,secret,2,high,14,20257.209557,89.04768422937434,139.9765625,0.0,140.8203125,0
9a715578-b73c-4f4f-9bb4-d7fff53a6751,secret,2,low,16,13537.548627,83.31965639261819,139.80859375,0.0,64.8203125,0
ae623acf-2d53-46cb-8c7a-58868d6c8f09,secret,1,high,1,20205.734039,88.94676612743076,140.0,0.0,140.0,0
55c9484d-fe0f-45a2-afef-9664b5183940,secret,3,high,10,20208.496116,88.54932547816911,336.234375,0.0,140.0,0
d9ff499d-1b18-4fd5-a60e-3d4ca058ef95,secret,0,high,4,20251.932844,88.63496209606531,140.171875,0.0,140.0,0
dc146272-39be-4e8d-ac14-b49351d7f388,secret,1,none,27,2447.192802,10.861751464076102,139.79296875,0.0,0.125,0
376e113c-05e5-46e2-8e60-0c036bef3112,secret,1,low,20,10249.878011,78.10831496148623,139.8828125,0.0,64.0,0
8bd3eadb-afd8-4099-b60c-1f448b9781d3,secret,1,none,3,2493.935982,10.683874883842147,139.953125,0.0,0.125,0
16c26f99-a0fe-44f1-8506-8a47129a80e0,secret,0,low,3,10209.508417000001,78.45222975342398,139.98828125,0.0,64.0,0
8dc134d4-7163-4dd5-9210-75415495eab1,secret,2,low,6,13602.514092,83.25428610774492,139.94921875,0.0,64.8203125,0
e57210ae-82c9-4217-8011-f44059995da3,secret,0,none,3,2477.711875,10.973471239467665,139.90625,0.0,0.125,0
10ba019d-b7d8-42e5-9732-7014ecbf85e0,secret,3,low,27,10274.229715000001,77.65154392404004,399.98046875,0.0,128.04296875,0
5af3b0e0-1784-44b2-b9ea-2f949173909a,secret,3,none,22,4577.196335,51.52350538181578,400.01171875,0.0,128.04296875,0
272ad60d-5a00-45c6-a579-eb67241cfdeb,secret,2,high,25,20224.708888999998,89.18870525652292,284.1171875,0.0,140.8203125,0
f337fcc0-fe54-42b8-8e14-68f8487c80bd,secret,1,none,20,2466.2986720000004,10.818235562022796,139.7890625,0.0,0.125,0
8e8a73a0-f4ac-456c-af4a-a0442833b1b7,secret,3,none,7,4637.530664,50.67854361038032,399.9609375,0.0,128.04296875,0
51d646d7-d9f7-4c3c-9b22-4937422b7e81,secret,3,high,17,20237.4698,88.56667447627272,414.22265625,0.0,140.0,0
919afd80-3ac1-4d6c-b47f-a86c3cd8fcd2,secret,0,high,20,20220.115805999998,88.88139005943339,140.10546875,0.0,140.0,0
29568aad-52ac-43a0-a55d-06e9bead5e5e,secret,3,high,11,20265.405986,88.14943067185982,414.37890625,0.0,140.0,0
af326bd8-e9ab-4e14-8934-ccfb65fa72fe,secret,3,high,8,20229.344157,88.80991326544468,414.27734375,0.0,140.0,0
aaa4533d-42d2-4003-98a1-64e757b5cd71,secret,2,low,13,13361.702808,83.2739970338068,139.80078125,0.0,64.8203125,0
761187cc-1f4e-4d55-91a3-cc36393747e8,secret,0,none,15,2462.711287,11.069101012326664,139.89453125,0.0,0.125,0
80de7637-a9d7-4468-b8dc-7c684e68a15d,secret,0,none,9,2474.78879,11.022799242597184,139.83203125,0.0,0.125,0
e056f7f3-c216-452c-a6e1-3e8a15e8a608,secret,0,none,0,2472.7655369999998,11.177242478691179,139.953125,0.0,0.125,0
a5781d87-b113-4850-abfd-c3105dc8d607,secret,1,none,13,2468.162741,10.922415913740593,139.79296875,0.0,0.125,0
78ca6494-8dfa-4f01-9b52-01b3c5e3b208,secret,1,none,23,2471.405126,10.861311129286701,139.890625,0.0,0.125,0
6a52b0dc-ebd3-464e-8112-6b2418b935dc,secret,3,high,20,20257.718118,88.70572635736781,414.2890625,0.0,140.0,0
a966d12b-7d6b-45ba-9699-2bb3803ae670,secret,2,low,21,13180.31349,83.6386176122735,139.83203125,0.0,64.8203125,0
1bad1fe1-9d5d-45aa-bf16-d89af6ded15d,secret,1,low,9,10217.853099,78.54441556598074,139.96875,0.0,64.0,0
