run_id,workload,intensity,N,rep,runtime_ms,avg_cpu_percent,max_mem_mib,blk_read_mib,blk_write_mib,exit_code
d162fd85-bfd0-4d49-aedf-adf7ad884f95,cpu,low,2000000,2,2763.0122309999997,21.70562233750749,11.1640625,0.0,0.0,0
3da06abf-45f8-4e37-aa9c-4176cd43d282,mem,med,192,26,2434.1659240000004,11.38024311608102,203.6328125,0.0,0.0,0
9c17a7ba-6a84-4d1e-bb67-38b8d4e6fc97,cpu,high,12000000,3,5538.756147,61.00709094821249,11.265625,0.0,0.78125,0
eb48b315-5ef3-4010-b157-4f3a8da96c8d,mix,low,64,17,3192.848135,29.807211610457628,11.328125,0.0,32.0,0
a34cb1ac-ae7f-4b07-978a-7d8a7f101dfb,disk,high,320,21,2766.343315,10.807913767565038,343.609375,0.0,320.78125,0
6500ee85-4004-4882-8d87-9a6c8ccc1c20,cpu,high,12000000,5,5490.485295,60.823257336490144,11.2578125,0.0,0.78125,0
bff876a7-d7ce-40dd-915e-e689b492486a,cpu,med,6000000,15,3826.922681,44.50168299598316,11.3203125,0.0,0.0,0
f0a19890-e5bb-4f24-a334-178d73aad2fc,disk,med,192,18,2417.154169,6.683437989676695,212.05078125,0.0,192.0,0
a996efb1-089b-4e40-8549-c55e65ff0062,mix,low,64,19,3147.843712,30.536998909302902,11.49609375,0.0,32.0,0
a332a4c1-e7a3-44c9-b42a-c076ef084abc,disk,low,64,12,2271.140918,3.898128878676651,80.04296875,0.0,64.0,0
21e17b20-e1f7-44df-aa85-1cb667493957,mem,low,64,17,2305.753569,4.943719985195,75.25390625,0.0,0.0,0
400ad190-ca58-44b3-8d21-77487df39c28,cpu,high,12000000,28,5453.377828,61.10227651734238,11.26171875,0.0,0.78125,0
dfad10da-aa45-41ec-a2be-e27e43843960,mem,high,320,0,2563.242127,16.12641254783809,331.93359375,0.0,0.0,0
897aef1c-2085-45a5-97a4-bc663fb7602c,mix,high,320,13,6866.098664,67.421067283399,178.36328125,0.0,160.0,0
5eb8741a-abaa-4906-97b3-8bd5ea0a6ba7,mix,high,320,15,6856.312177000001,67.09739698598324,179.10546875,0.0,160.0,0
94c06bac-a9c8-4fd0-a2bd-cc3d86e41636,cpu,low,2000000,18,2725.104877,21.720705320215828,11.12109375,0.0,0.0,0
768cc839-6a36-452a-91bc-f283dcedcffb,cpu,high,12000000,21,5460.12524,60.12164292407329,11.33203125,0.0,0.78125,0
ae5df0ed-9ec0-4311-ba98-93ce2c5c7da8,mix,high,320,17,7009.374449,67.12268026530138,179.10546875,0.0,160.0,0
b0291c57-114e-4dc8-aa1b-1560dfa167db,cpu,high,12000000,29,5608.411901,60.696094725015456,11.15625,0.0,0.78125,0
f9fee85f-e660-4404-ab7a-4c72219d6bb7,cpu,low,2000000,15,2759.009576,21.51018268158414,11.296875,0.0,0.0,0
fd92124f-0a95-4712-9cb1-4ea15d5f6247,disk,high,320,22,2561.609657,9.518663365969656,343.8515625,0.0,320.0,0
18de7153-1a7a-4c8d-a43d-cf7f8c31db9a,mem,med,192,20,2425.170231,10.126010820227654,203.609375,0.0,0.0,0
a3b11c5b-63bf-41db-bf4c-68ec0c327776,mix,med,192,22,5026.5319899999995,55.89732653825208,113.06640625,0.0,96.0,0
50a88399-38d5-45b7-bdf9-a75351c06b6f,mem,low,64,25,2352.341495,4.961099408740396,75.30078125,0.0,0.0,0
df09fbc5-79de-4ab0-b714-e689cbfbff6c,mix,med,192,18,5055.393727000001,55.791025433616035,113.21875,0.0,96.0,0
5bbf5de5-84f5-41f7-b163-e3559f5a9dc1,cpu,high,12000000,26,5490.514012000001,60.58285240198017,11.1328125,0.0,0.78125,0
2bdaa8d3-c4ef-47fe-adec-ab90b30c4889,disk,low,64,13,2337.358881,3.8994439724637218,80.0546875,0.0,64.0,0
57b6c214-6658-4398-adf0-be812b043c88,mix,high,320,18,6893.490999,67.60664517696573,177.03125,0.0,160.0,0
f70fb0d5-0e65-4e57-b93b-2c717e8dab99,mem,high,320,15,2534.262573,15.326746491789034,331.92578125,0.0,0.0,0
edb2beea-74c3-4099-860e-92f055f24d14,cpu,low,2000000,16,2760.724815,21.275427264922815,11.515625,0.0,0.0,0
1b3389bd-fa29-427e-9561-ac7cfb19ef8c,mem,high,320,16,2528.448827,15.210116016320704,331.9921875,0.0,0.0,0
acb6879b-8aa4-4910-88b5-c64bd9f055cb,disk,high,320,10,2549.734686,9.494517266021145,343.84375,0.0,320.0,0
d69e4286-ec36-484c-8b3c-d4a211d6ff76,mem,high,320,19,2517.329107,15.338638040067758,331.75390625,0.0,0.0,0
d08dff06-1690-415a-a30d-12a04b2f2505,mix,med,192,21,5060.071784,55.68845898412259,112.6015625,0.0,96.0,0
f61df976-c77e-4279-9332-687d1ce42f37,mem,high,320,5,2547.874908,15.412452109285422,331.83984375,0.0,0.0,0
92a66e4a-a501-4cfa-999d-e32bb0e13efd,cpu,med,6000000,2,3860.654141,43.683814669893266,11.3203125,0.0,0.0,0
f42866a4-6529-4245-9c55-8b1f3fd928af,mem,low,64,20,2276.4474790000004,5.745047984039169,75.29296875,0.0,0.0,0
96d93ee6-6f41-4faa-8666-76be41561a98,mem,med,192,24,2449.873474,10.38388319641033,203.59375,0.0,0.0,0
72573868-c215-4b04-9580-cefedc0cc149,mem,med,192,4,2442.456612,10.237725361075933,203.58984375,0.0,0.0,0
44c3bbf2-a6f3-4aaf-9242-6e0409414b01,disk,med,192,28,2410.2449699999997,6.834533503870355,211.8203125,0.0,192.0,0
76bfc089-48be-4ba2-ae8b-c2476b779729,mix,med,192,29,5061.205331,55.92353629013436,111.05859375,0.0,96.0,0
e40b20a8-108a-4aad-afa9-b81b7c54da8a,mix,high,320,10,7043.956428,67.62270676555639,179.09375,0.0,160.0,0
2ff59988-76ac-42e4-9d35-343d90f2cd64,disk,med,192,17,2432.021209,6.972184262723672,211.8125,0.0,192.0,0
bb3d1c05-86c0-493a-9e0b-8babc89f7bde,mix,med,192,23,5064.058371,55.37904175946948,113.1875,0.0,96.0,0
53e050de-8aca-4303-b2f3-dec3214adb63,mix,med,192,24,5098.1437590000005,56.72137030061337,107.3125,0.0,96.0,0
13f4108d-aa6d-415f-9e89-53717b3be555,cpu,high,12000000,1,5614.532209,60.46313163113247,11.15234375,0.0,0.78125,0
c140cc5e-bf91-466b-8317-5744eb6abaa3,cpu,med,6000000,28,3839.996896,44.82224977298523,11.26171875,0.0,0.0,0
960a2fd3-1e73-485e-b17c-0aec3ef75808,cpu,high,12000000,8,5499.311623,61.11712211293977,11.2890625,0.0,0.78125,0
cf5e0275-cee0-4946-89f7-79fd5cddf408,mix,low,64,15,3209.528784,30.50394827055709,46.23046875,0.0,32.0,0
bb0782cd-df6b-48d0-9ade-becfea43f428,cpu,high,12000000,12,5524.407508,61.15933690820695,11.16015625,0.0,0.78125,0
c4e0c063-4ee1-47c5-b4fd-68af33b86d0b,mem,high,320,8,2577.2752379999997,14.966309935112953,331.9609375,0.0,0.0,0
cfd071f1-41c7-468b-816b-77f52e39e20b,mix,low,64,23,3193.685306,30.82391988185451,45.08984375,0.0,32.0,0
eb8b6792-abea-487d-a13f-950c85d41553,disk,med,192,4,2415.5034450000003,6.729363203205864,212.046875,0.0,192.0,0
3b61eef4-9e18-40ca-a469-c186f53b9ff7,disk,high,320,0,2603.501593,10.813936152640565,343.609375,0.0,320.0,0
0278c9d1-7def-4ff4-9d88-f37c64cc4f70,mix,low,64,6,3257.6855720000003,33.74490802453663,11.3984375,0.0,32.0,0
9f7c3247-d35d-4d78-8a1d-e3d5b169f214,mem,med,192,17,2427.6063369999997,10.394436534213085,203.51171875,0.0,0.0,0
0d70af29-0158-4538-a067-8e854f8b7585,mem,med,192,10,2435.8288039999998,10.370843779545028,203.5,0.0,0.0,0
7eef58ab-b8fb-494c-b34a-c4a37f73e0bb,disk,low,64,18,2328.150747,3.658568935441877,80.0859375,0.0,64.0,0
815f936d-d74f-4e6e-b0de-17fbee4dc6f0,mix,med,192,5,5052.868485,56.14917563008767,112.04296875,0.0,96.0,0
5d87a5ee-52e9-46e1-8315-50981b1049ad,mix,low,64,26,3137.479701,30.690110909501623,11.4375,0.0,32.0,0
93ee2f82-e9df-4fd9-96eb-1e9998215e3a,mix,low,64,27,3170.0981330000004,31.241556521240977,45.078125,0.0,32.0,0
b892ca13-b827-43b6-bde8-2f862fc187d1,mem,low,64,15,2347.758269,4.909406625116225,75.328125,0.0,0.0,0
0f734eff-d85e-433f-9bf3-0fd2755c1977,cpu,med,6000000,22,3869.230474,43.41462756710418,11.26953125,0.0,0.0,0
be638e8e-e4c0-47f0-8369-6ceac8d94b82,mem,med,192,13,2424.2469189999997,10.226598538991482,203.49609375,0.0,0.0,0
de7f1a64-70e0-41bd-b6e0-fe2e27ea2430,disk,high,320,3,2528.0020360000003,9.440182270486114,343.84375,0.0,320.0,0
1bdf8102-08f7-4967-a79f-901e2e4bc0c2,mem,low,64,3,2330.34257,4.939187975268374,75.3359375,0.0,0.0,0
0c04842e-ed7e-404f-aed4-dff893f13f6f,cpu,low,2000000,1,2762.051148,21.29685398570324,11.140625,0.0,0.0,0
d3e05f49-434d-4658-beb6-3aaebd002a4d,mem,med,192,22,2413.846866,10.39925123402588,203.5859375,0.0,0.0,0
4cf546d8-7348-40f9-bda0-38ac2277c123,disk,med,192,27,2416.2286329999997,6.704291050423953,212.05859375,0.0,192.0,0
45ef6e8f-0eee-4359-8712-7ebafa5226af,cpu,med,6000000,17,3869.0741310000003,43.310077379336725,11.26171875,0.0,0.0,0
2fbfb82d-b7ad-43a8-aa80-fb473eb0089f,mem,high,320,21,2534.619203,15.220116676437884,331.84375,0.0,0.0,0
f33fbda0-a2bb-4fec-99d1-b324430e72d2,disk,high,320,23,2545.435098,9.73153863536457,343.60546875,0.0,320.0,0
ea8323e0-da0a-49e9-a6d5-0cfad8970424,disk,high,320,20,2541.660863,9.433437933847589,343.61328125,0.0,320.0,0
f18f9dfb-28f5-4d38-8e8b-52db9dcb1db1,mix,high,320,0,7173.650707,64.85155452941682,179.09375,0.0,160.78125,0
6daaa8a4-dcf5-4fbb-a63c-5883ee4e0a16,cpu,low,2000000,19,2742.497196,21.696831663779754,11.3203125,0.0,0.0,0
a817ab3c-fd16-4f33-bf61-f5af707705bc,disk,low,64,29,2336.682419,3.727421377068185,80.06640625,0.0,64.0,0
4cd1eec6-4a69-4e7a-abc9-ab231cd1da09,cpu,high,12000000,11,5471.894248,61.2035585523984,11.328125,0.0,0.78125,0
45cd7273-2abf-4336-be15-3bc904f1f020,mix,low,64,12,3198.63095,30.373588425385556,47.23828125,0.0,32.0,0
5422ba45-fc24-468f-bbbb-1e652533d97c,disk,high,320,15,2557.575183,9.742196501442985,343.609375,0.0,320.0,0
