run_id,workload,secret_N,mitigation,rep,runtime_ms,avg_cpu_percent,max_mem_mib,blk_read_mib,blk_write_mib,exit_code
21a0796d-5a5c-45a1-b9dc-51662b15b394,secret,2,high,16,14885.624255,84.95543608627786,284.03515625,0.0,140.8203125,0
87478f7d-babe-41a8-8981-a0ca440df950,secret,2,high,3,14743.21475,85.18105591590871,139.9140625,0.0,140.8203125,0
20ad60e2-d166-4973-ac33-89c32b02e1c7,secret,3,low,13,6647.970453,64.05548926707904,364.6875,0.0,128.86328125,0
17bd717a-8281-43f3-9d5c-77d095342689,secret,1,none,12,3935.615973,45.05060992138625,139.953125,0.0,0.125,0
345774fd-95fb-4f01-ae8c-aa94b3c1a01d,secret,1,high,25,3960.31872,45.43614105886912,139.8984375,0.0,140.0,0
b478db0f-cee4-4cdf-8675-4eef1ff9489e,secret,3,none,15,6177.860146000001,64.12317382362446,274.828125,0.0,128.04296875,0
9f8b0491-517d-49b5-b7b7-27e881b20687,secret,2,low,27,13228.583454000001,83.14466199836546,139.9453125,0.0,64.8203125,0
e31301f5-6757-4e88-8e36-3f61ec77ad1f,secret,3,none,12,6559.952945,65.28216034330107,399.8828125,0.0,128.04296875,0
66645ba9-22a0-4b2b-aa22-cdc9b0ca632a,secret,0,low,25,3952.239633,45.45711208903309,139.71484375,0.0,64.0,0
d8996f29-913b-4327-8c2d-0c551d2222ca,secret,1,low,13,3971.818159,45.598990877668726,139.73828125,0.0,64.0,0
4751b4ae-dc6c-47cf-aebc-43088e13c8ec,secret,2,low,2,14854.840336000001,84.69449496208978,205.6640625,0.0,64.8203125,0
015b4cd1-7f4c-482a-899f-93a98af2fdcd,secret,1,none,22,3958.625389,44.86893366913633,139.8515625,0.0,0.125,0
027d8f12-8cb4-48f0-9322-0fc249d9802f,secret,0,high,0,4046.895267,45.18612119546112,139.7734375,0.0,140.0,0
a57516c0-c856-4a19-9868-4ecede6d0f4d,secret,2,none,23,13254.574785,83.21748663323868,139.96484375,0.0,1.0703125,0
ab42b723-4a74-4af4-9376-5393ba607958,secret,0,low,5,3945.348796,45.44926425308633,139.86328125,0.0,64.0,0
9b9a69e3-540a-4dad-87d2-99a6ebeff188,secret,0,none,7,3354.883325,35.15457575562632,139.8984375,0.0,0.125,0
66e5c264-eedc-4d48-b442-0e4e10902411,secret,2,low,14,14211.552242,84.34290495429472,139.73828125,0.0,64.8203125,0
b1836573-bd51-47ca-89be-7a99a29df5cc,secret,1,low,8,3961.7147849999997,44.987261747061886,139.8984375,0.0,64.0,0
9d1f0bd6-a269-4166-a3b7-283fa7ab3d81,secret,1,low,5,3958.95047,45.13921084746483,139.8984375,0.0,64.0,0
2c4e6c26-4ed3-4712-8aed-1de8f3e7fba2,secret,2,low,5,13977.155431,84.83365630821824,139.83984375,0.0,64.8203125,0
c74566b2-7f11-45a0-b3f1-fe6932d65a0a,secret,2,low,17,13509.479319,83.8742910251462,139.859375,0.0,64.8203125,0
876ba2fb-2304-4d04-a855-1d2aa41c5579,secret,3,none,19,6783.895569,64.71396788684852,382.453125,0.0,128.86328125,0
87163a2d-d082-4b78-af7f-c467e5669a7b,secret,2,low,7,15080.220708,85.11987489142257,139.82421875,0.0,64.8203125,0
2284a8fc-1dbb-4028-8c9e-fe7ee3268ccb,secret,0,none,4,4019.2577839999994,45.868369213314445,139.76171875,0.0,0.125,0
960e4a55-8119-4d4f-9d20-c23d4fd76d8e,secret,3,none,14,6707.507052999999,65.65624106247212,400.0,0.0,128.04296875,0
