run_id,workload,intensity,N,rep,runtime_ms,avg_cpu_percent,max_mem_mib,blk_read_mib,blk_write_mib,exit_code
944819cc-7e02-46ab-8cf9-8036ccac77ec,mem,high,320,19,2528.0672219999997,15.122264023404993,331.92578125,0.0,0.0,0
5b35c993-f5c7-437f-9ac2-84e6bc6fbffb,mix,med,192,21,5021.2322890000005,56.460303702950235,111.0703125,0.0,96.0,0
62c68a98-e073-417c-b2eb-b58e507f3e5f,mem,high,320,5,2505.119641,15.53925783139872,331.796875,0.0,0.0,0
43927e3b-c852-46e1-bfb2-7f74aaed4209,cpu,med,6000000,2,3882.889858,44.45111922100779,11.3203125,0.0,0.0,0
8b8f6d9a-a317-445a-92da-0157ea153083,mem,low,64,20,2309.842129,4.865960257147946,75.33984375,0.0,0.0,0
61466902-0602-4f9f-81b4-9e5c58423e44,mem,med,192,24,2407.238279,10.434654607783427,203.55859375,0.0,0.0,0
e9e8c485-10a2-40e4-839d-45196bfa04cb,mem,med,192,4,2423.947421,10.30158483788333,203.5,0.0,0.0,0
ff0787da-8240-4e71-8493-9469b2249698,disk,med,192,28,2419.6822180000004,7.000547375184289,211.8125,0.0,192.0,0
21fee98a-b69e-4779-a686-52ad7cb19b56,mix,med,192,29,5016.300227000001,55.96979592425818,113.06640625,0.0,96.0,0
293d5f7f-be2d-42db-b306-fd48db8d9a66,mix,high,320,10,6902.851648999999,67.25721826388335,179.09375,0.0,160.0,0
57cf6ab1-742f-4733-ace6-0ac193065e9e,disk,med,192,17,2403.039854,6.946659653693783,212.0546875,0.0,192.0,0
22d81941-6935-4f6f-bef6-744631d0a77d,mix,med,192,23,5013.211157,56.69162760143438,111.0546875,0.0,96.0,0
3d93c77e-c0e4-4857-b6a7-98fcd7da5586,mix,med,192,24,5035.192568,56.30114363483069,110.984375,0.0,96.0,0
a15fefad-f313-4a68-9de0-9fd5c9f4a3f4,cpu,high,12000000,1,5554.261828,60.745065761779216,11.1328125,0.0,0.78125,0
05ac17ed-da19-4790-8e1e-c5fa159ab0ef,cpu,med,6000000,28,3869.589666,44.435796774737405,11.328125,0.0,0.0,0
f1794561-5340-4cc4-b5d8-bcd1371ac635,cpu,high,12000000,8,5569.775597,60.630755067025014,11.7109375,0.0,0.78125,0
0e48141d-39d1-4588-aa18-4273f17a0b12,mix,low,64,15,3179.750734,30.882326388040703,12.078125,0.0,32.0,0
6bdc113a-e295-4ffa-a75d-d3b81f42986d,cpu,high,12000000,12,5562.886453,61.5440748058713,11.14453125,0.0,0.78125,0
67ab9934-a8e5-4ab9-9af9-915b4a7443ed,mem,high,320,8,2507.7171479999997,15.447874586213103,331.94140625,0.0,0.0,0
4061832c-7cb3-4545-be49-7c7360435771,mix,low,64,23,3187.796842,30.787815179095407,45.265625,0.0,32.0,0
b55f6e56-2445-41cf-9b53-645bd643f17c,disk,med,192,4,2436.857486,6.7362166619537795,212.0546875,0.0,192.0,0
2a9c8e94-8821-4e4e-9e6a-b1320e498e25,disk,high,320,0,2533.652349,9.780781491107406,343.84765625,0.0,320.0,0
10a01110-b9aa-4d82-a6aa-68c8403fa44d,mix,low,64,6,3193.62277,30.307211267785394,47.23828125,0.0,32.0,0
2e128ea7-e285-494d-9063-438597fb73a2,mem,med,192,17,2429.8001010000003,10.437484132773934,203.52734375,0.0,0.0,0
8767ffe5-f96c-4343-a9f9-a9e4a472032d,mem,med,192,10,2409.6732859999997,10.39858811797443,203.67578125,0.0,0.0,0
22b32290-807e-404c-8d45-aab46601c7d2,disk,low,64,18,2306.667156,3.7471379334106234,80.08203125,0.0,64.0,0
07e96fd6-bb5c-4d78-8aa0-ddaa965dbbda,mix,med,192,5,5037.685598,55.70945120342938,113.19921875,0.0,96.0,0
2aa9d75c-676f-40f1-a54d-7bd87adeb5ae,mix,low,64,26,3197.6195879999996,30.299445363542727,11.3984375,0.0,32.0,0
0d107464-50f2-4da2-af52-8b1f7dfdc213,mix,low,64,27,3184.310819,30.45208382969728,47.2578125,0.0,32.0,0
9234effa-c1b8-4f4e-9a5c-6e8cb6c5b7ca,mem,low,64,15,2325.377438,4.913180894120295,75.42578125,0.0,0.0,0
b2e78c09-1d7a-4161-b70a-7720b637a0b2,cpu,med,6000000,22,3882.405428,44.02028669325258,11.19140625,0.0,0.0,0
9d851eb6-a8e7-4c26-9986-6ae239ebd24f,mem,med,192,13,2416.645111,10.34512675700855,203.73828125,0.0,0.0,0
0417410a-cd26-474c-aa89-e88e3ed1a7fe,disk,high,320,3,2521.721589,9.697779527555925,343.8515625,0.0,320.0,0
1fae52fb-96bc-4a26-9071-c892f706a98e,mem,low,64,3,2310.378935,4.84448669023205,75.46484375,0.0,0.0,0
d704391a-ee4a-4c95-94e0-3b9da1b50282,cpu,low,2000000,1,2758.490702,21.822803301948557,11.3203125,0.0,0.0,0
e26748cf-14b3-4338-a144-9365c1c711e5,mem,med,192,22,2410.401968,10.360968971794335,203.66015625,0.0,0.0,0
3da41c03-63a8-4151-8837-a08e23b38f36,disk,med,192,27,2396.756996,6.959237013947157,212.046875,0.0,192.0,0
aef45d0d-2eaf-4d33-bf73-be3f089d0dcf,cpu,med,6000000,17,3802.777645,44.299355819948296,11.19921875,0.0,0.0,0
c2f61f89-0d58-4e65-b005-ca087565af50,mem,high,320,21,2502.4981730000004,15.49024107918899,331.984375,0.0,0.0,0
8d8f59e3-591c-444a-8a78-e218f75664ce,disk,high,320,23,2537.841397,9.15427576658763,343.84765625,0.0,320.0,0
6e58619c-b3c8-4f9a-b645-d5f4cca5f431,disk,high,320,20,2538.705969,9.718258160364375,343.85546875,0.0,320.0,0
f512f2fc-0d90-4df7-9e28-55c7c1d1ef87,mix,high,320,0,6902.8416720000005,67.30898984466813,179.09765625,0.0,160.0,0
a7eb99ec-d59a-421e-95e1-3fc8670fa3d7,cpu,low,2000000,19,2738.004461,21.73794851242209,11.1953125,0.0,0.0,0
4b5425cf-b1f6-4b16-9b0e-ea0a5efb4f52,disk,low,64,29,2322.106454,3.4550956895966665,11.421875,0.0,64.0,0
9d2f0d78-58a2-489f-8905-ea54205be184,cpu,high,12000000,11,5568.5353270000005,59.958333815559186,11.19140625,0.0,0.78125,0
bf6d22ac-e77f-4e17-9d82-81836962578b,mix,low,64,12,3186.007139,29.89748479656498,11.5234375,0.0,32.0,0
af8ea898-8730-41d5-880a-a83dc10d9c12,disk,high,320,15,2523.74746,9.75323418453287,343.8359375,0.0,320.0,0
ddc4f2f1-15d2-4705-9283-ab3c86b7fd8d,mem,high,320,25,2522.3157669999996,15.684792728015328,331.74609375,0.0,0.0,0
02d63189-c694-4ef5-8046-1146b8a9a2a3,cpu,low,2000000,14,2732.786761,21.700741838451844,11.1484375,0.0,0.0,0
6b06741e-f04f-42cc-8fd5-46ffd5df6b91,mem,low,64,11,2298.037301,5.067846372612035,75.30859375,0.0,0.0,0
3585e069-c2ba-4f94-84e2-58f0eb650fb8,cpu,high,12000000,9,5575.358273,59.93620205866903,11.3125,0.0,0.78125,0
9d68fb7c-ad4f-4a4a-84d1-0b06fafc6194,mem,low,64,18,2305.965208,4.9516358531286215,75.33203125,0.0,0.0,0
9d948d42-f2a5-4687-aa2f-06c7581f7a9c,mem,med,192,2,2421.2535700000003,10.29904521730865,203.6484375,0.0,0.0,0
9e83fbfb-4933-44d4-a6a3-b67ff932165c,disk,low,64,8,2329.116361,3.7620705202714433,80.13671875,0.0,64.0,0
9bb9b6b6-90a2-408a-b5ef-6873f2be5afd,mem,high,320,4,2529.0497649999998,15.177953605827918,331.81640625,0.0,0.0,0
98816203-bebe-425b-be73-93983d87b66e,cpu,med,6000000,18,3813.082279,43.70532493301071,11.30078125,0.0,0.0,0
e6bd5298-20f0-456d-a23d-e031f98c7ec3,cpu,high,12000000,14,5521.316699,60.639973805639514,11.3359375,0.0,0.78125,0
0dde8fc8-8440-49d4-8993-2c84f0e8e903,disk,high,320,6,2524.113441,9.580948148835597,343.8359375,0.0,320.0,0
f2e495ba-fe9b-4bd8-a3e8-dab64501c4da,cpu,med,6000000,16,3825.138135,43.86168396504196,11.31640625,0.0,0.0,0
077703bc-3735-4c8c-ac53-066e0dd7656b,cpu,low,2000000,17,2720.475466,21.697199896747755,11.21875,0.0,0.0,0
c4fee2e1-dec0-4fa6-b4ca-3e3bb3e691ce,disk,high,320,5,2516.481816,9.643542761049698,343.84765625,0.0,320.0,0
448e2d4b-1faf-4944-ac6b-dacb47014a29,cpu,high,12000000,23,5516.625446,60.661885291242235,11.16015625,0.0,0.78125,0
22187fc6-cd71-4044-928f-7e110489f1d4,mix,med,192,12,5041.654066,55.87305204053641,113.16015625,0.0,96.0,0
13a27efc-105b-4ba9-9a03-47dc3a73f7a6,mem,high,320,26,2507.558161,15.509510648594683,331.9140625,0.0,0.0,0
8550c041-a713-43eb-9421-586332bb85da,mem,high,320,29,2545.375191,15.096831357464108,331.91796875,0.0,0.0,0
63200ba9-9781-4342-bfee-a07822c5db89,mem,med,192,1,2413.022021,10.446319917774177,203.51171875,0.0,0.0,0
7fc2cb53-e083-4973-b179-bd8c564032a4,mem,low,64,5,2333.641543,4.780382845627119,75.42578125,0.0,0.0,0
600a9b14-9d35-4ed9-8897-8984846f6ce9,disk,high,320,1,2549.0328130000003,9.720275028880138,343.79296875,0.0,320.0,0
acccb1d1-6b7b-483b-9f08-b8767f4df0b8,cpu,med,6000000,29,3829.476526,44.01862731251013,11.38671875,0.0,0.0,0
c94e8b8d-6464-435b-acd1-35b581800287,mem,low,64,24,2303.497091,4.940574939063381,75.33203125,0.0,0.0,0
fa32f441-132f-438a-ba4f-f19c3af7e359,cpu,med,6000000,12,3837.28481,43.72581351343582,11.33203125,0.0,0.0,0
00729173-ca9f-43fe-b8c2-b5bcff1b706f,mix,med,192,26,5046.564783,55.38936128227644,113.3671875,0.0,96.0,0
308f2e52-1942-46cd-bbf1-98bbc9204102,mix,high,320,12,6868.9861869999995,67.17976822741863,179.09765625,0.0,160.0,0
24855cd4-186f-410d-9b32-db682bde6a0e,mem,med,192,29,2431.51951,10.217972711228624,203.49609375,0.0,0.0,0
6fbad178-52f1-473a-bf33-d53a6d4e7c67,mem,high,320,22,2541.196351,15.205633356428505,331.80859375,0.0,0.0,0
b4b203b2-2f9a-4889-ab43-85315049bb84,mix,high,320,14,7143.129031,65.62195614354988,179.09375,0.0,160.78125,0
1d09e414-7b9e-4985-a513-41c1cab8d489,disk,med,192,9,2427.929131,6.80769458587628,212.05078125,0.0,192.0,0
b8f41438-3a4b-4b70-b08d-c0f58a739605,cpu,med,6000000,1,3846.758646,44.09343439739161,11.31640625,0.0,0.0,0
6e7748ad-2b36-48af-ae7f-d09ce5187d4b,disk,high,320,28,2519.7044229999997,9.681016462620228,343.84765625,0.0,320.0,0
dba88690-2950-4f50-a9cd-f13f0ab9d129,cpu,high,12000000,13,5579.393519,59.99221938014371,11.15625,0.0,0.78125,0
5ab0c514-aaf8-481a-a8aa-02a96218c871,cpu,med,6000000,21,3830.226285,44.42520815712067,11.19921875,0.0,0.0,0
9e08aa2e-13a5-456d-9bf2-74538dd8a6b8,mix,med,192,1,5092.218365,56.18380428585568,111.16796875,0.0,96.0,0
0ab6ebfb-fa3d-4f9c-9f5f-ac2832a0d813,disk,low,64,21,2278.897937,4.029140511701644,80.2265625,0.0,64.0,0
f31ff8ec-7773-4766-9f28-852900047bc0,mix,low,64,1,3172.636437,30.46015574711752,47.23828125,0.0,32.0,0
79a91c06-9808-4837-8e54-053b5509a638,disk,med,192,1,2416.0183819999997,6.9313214356164625,212.05859375,0.0,192.0,0
b5a4bb9f-3787-4ffc-a292-e23e09f2728a,disk,high,320,14,2544.324803,9.599796366879186,343.609375,0.0,320.0,0
eda11abc-a76e-4b41-81ae-3ed5bf19ab21,mix,low,64,18,3168.6276470000003,30.5665135793723,45.1484375,0.0,32.0,0
7043b71e-2b38-4cc2-b27a-8912c2246f82,mix,high,320,27,6949.885892,67.57285044644874,176.8671875,0.0,160.0,0
1076c9da-6f77-4441-b8ca-eee999f8a43b,mem,med,192,8,2425.1020670000003,10.339399871535386,203.5859375,0.0,0.0,0
54d5224c-00d7-4c80-9547-ec56f201f1b6,cpu,low,2000000,24,2712.1896890000003,21.77904452611463,11.3203125,0.0,0.0,0
9297bd16-87d9-43d3-8692-f80dd75f4b3e,mem,med,192,12,2413.002786,10.270398419672608,203.58203125,0.0,0.0,0
128642cb-5f78-40e1-83cd-d780706f108d,mem,high,320,24,2554.8871360000003,15.678422516430093,331.81640625,0.0,0.0,0
eb0bbbd4-7064-49a8-8264-bbf579b98e32,disk,med,192,16,2399.051443,6.621700441794154,212.05078125,0.0,192.0,0
921e60fc-ceea-4e58-a54c-ee1c5221ef74,mix,med,192,17,5026.049593,55.82366325846956,113.21484375,0.0,96.0,0
1eb3496c-f20a-4f25-9273-9777aceda192,mem,low,64,26,2331.463416,4.982921850831221,75.29296875,0.0,0.0,0
b464b823-950d-422c-81dc-7df2c4082bd9,cpu,low,2000000,3,2729.974066,21.70331972670102,11.25,0.0,0.0,0
5f39f9a2-e624-41d8-9215-254517479ee0,disk,med,192,12,2402.899189,6.91148429198625,211.9453125,0.0,192.0,0
2f27d7cf-aa86-4aa2-bb68-91f5f41c8c73,cpu,med,6000000,13,3833.925305,44.35894976310708,11.32421875,0.0,0.0,0
630497cb-d151-4dd5-9987-9cdfd73eb92a,mix,high,320,2,6911.405762,67.56987161246633,177.046875,0.0,160.0,0
edec68ee-770e-45a1-84c2-90dda47d9858,mem,low,64,0,2309.106665,4.93260020103922,75.31640625,0.0,0.0,0
a7533ff0-172f-4fde-b68a-ba01742adadd,disk,high,320,2,2517.621301,9.175565837016247,343.8515625,0.0,320.0,0
d27ec9b8-1ee9-443c-8090-25f5594b7556,mix,med,192,3,5017.633301,56.07135538261209,113.03515625,0.0,96.0,0
b595997e-aba2-4f23-8201-d176ac2ff0ec,disk,med,192,0,2413.9463920000003,6.731176820599419,212.046875,0.0,192.0,0
6abb4a82-22ad-45fe-93c0-f7969d8a6243,mix,med,192,6,5058.03884,55.5984065950747,113.07421875,0.0,96.0,0
c33904e6-f08b-4997-b4db-2b8777f091eb,mix,med,192,14,5051.784283,55.876297202534374,113.06640625,0.0,96.0,0
efc8c3f6-aacb-41fd-984d-99c952148f2d,mem,low,64,28,2332.665643,4.839913527204122,75.296875,0.0,0.0,0
bd1792a3-5a76-4d32-8cc7-80b19980d2b7,mix,high,320,11,7121.920273,65.14990089948736,176.91015625,0.0,160.78125,0
2ee5748f-de63-425f-a93c-57a58106c904,disk,high,320,24,2534.4988540000004,9.581341874222838,343.84375,0.0,320.0,0
65c006e5-e125-461d-8cf7-cd242d09c360,mix,high,320,16,7212.945319,65.63065142792883,176.9921875,0.0,160.78125,0
aeffd621-e65a-4b79-a83a-9ec6552d13ed,mix,high,320,9,7005.545709,67.41597580232134,179.10546875,0.0,160.0,0
1ac96baf-759d-40b0-9f1a-58a9730d63e0,cpu,med,6000000,11,3939.677337,43.708046438931,11.1875,0.0,0.0,0
b55a3cda-de04-48b0-b1fb-2fdd8ea3c9dd,disk,med,192,6,2418.078337,6.840307754678007,212.05078125,0.0,192.0,0
44d07c4b-633b-435c-bfd7-5b938b862ea7,cpu,med,6000000,14,3853.865767,44.387482684214625,11.25,0.0,0.0,0
fbf22fd9-71cf-45c7-92e3-ca40f5bf020c,cpu,low,2000000,5,2748.07551,21.95445495600665,11.3359375,0.0,0.0,0
3b15957d-cadf-48e7-b02b-e5ec75f1c890,disk,low,64,10,2262.180727,3.815787084105946,80.23828125,0.0,64.0,0
7942f190-7427-42c5-a23a-4111c983a4cd,mem,high,320,17,2529.9603570000004,15.30312516276317,331.95703125,0.0,0.0,0
aa4ba193-84d3-4a42-ac73-7dbfd2935d33,cpu,low,2000000,20,2734.246541,21.738639551597043,11.2109375,0.0,0.0,0
99d80f3e-95b0-4fb9-9c5c-025c72c9da5a,mem,low,64,29,2258.9851369999997,4.955234019319712,75.328125,0.0,0.0,0
faeede74-8824-4593-b399-2ddaea0e1275,cpu,med,6000000,7,3829.605995,44.040875280695815,11.265625,0.0,0.0,0
c597317f-82ad-492c-8049-d85f0928696b,cpu,med,6000000,8,3849.4600609999998,43.947046421895585,11.296875,0.0,0.0,0
b925934a-7e9f-4304-a90b-a58360dc2490,cpu,low,2000000,4,2777.846545,21.538590786338773,11.3203125,0.0,0.0,0
9027c091-188e-41e4-8662-3428ddc666f5,cpu,high,12000000,15,5565.253562,60.24277173806156,11.33203125,0.0,0.78125,0
4057e9ea-7124-46e8-8cd4-21e38c49bfad,mem,med,192,7,2472.801418,10.19721996940395,203.55859375,0.0,0.0,0
d2160e54-7fc3-4ecc-8580-6e0c209ac57f,mem,med,192,23,2465.362502,10.168281532498135,203.55859375,0.0,0.0,0
d1ab4144-9a69-4b8c-a200-9116ea66a3cd,cpu,low,2000000,11,2829.3939570000002,20.788020648197065,11.1953125,0.0,0.0,0
2dbba40c-c2a5-40fb-b12f-ac363a9b3b2d,mem,high,320,1,2569.438946,15.364326932717084,331.984375,0.0,0.0,0
210a668d-9111-4825-a8dc-0439b61a58e1,disk,med,192,13,2403.2413300000003,7.072448275512971,209.8203125,0.0,192.0,0
227c1698-b67f-404a-a411-1639d4aca85c,cpu,med,6000000,9,3845.749097,43.763411432974195,11.25,0.0,0.0,0
4c6369b9-6636-4ced-b6cd-e9ded52fc5ed,cpu,low,2000000,26,2770.026587,21.41441539889451,11.32421875,0.0,0.0,0
bb5b630d-41fc-4b71-9d8c-ec469d35510d,disk,low,64,9,2241.023002,3.8584164429741095,80.15625,0.0,64.0,0
f0c7f765-9d1e-4058-9679-788a783e4b29,disk,low,64,5,2328.9611290000003,3.6382745484628485,80.02734375,0.0,64.0,0
89a25686-9a06-4652-9213-29fd202b60a9,mix,high,320,24,6920.8461369999995,66.36098981375173,178.89453125,0.0,160.0,0
59090b41-377d-4cd9-b16c-189b2ee278f6,mem,med,192,16,2380.983205,10.449044725622079,203.59765625,0.0,0.0,0
c73b13ca-9ec7-4eb3-97cd-6dfffed4184d,disk,low,64,27,2327.164399,3.8113766280591848,80.046875,0.0,64.0,0
5a796a59-69d6-4f35-8af9-711229abf6be,disk,high,320,8,2576.542028,9.690080630813604,343.8515625,0.0,320.0,0
d91a1859-0825-497f-9025-1d5c84e208f0,mix,high,320,20,6958.738159,66.75384090996663,179.09375,0.0,160.0,0
f4962b08-7772-4f99-8c5c-a938fc0357eb,cpu,low,2000000,13,2767.442528,21.609915795873754,11.30078125,0.0,0.0,0
91468fab-7084-4b5c-8eb2-0f92f992ca48,cpu,high,12000000,17,5548.375069000001,60.77355907029075,11.11328125,0.0,0.78125,0
298dcbb0-302a-4676-a6eb-3d240ac5d60a,cpu,high,12000000,2,5529.338159,61.16402908900114,11.20703125,0.0,0.78125,0
fa4dadbf-157d-43c1-9cd8-752528843cdc,mix,med,192,2,5053.140767000001,56.05852143481361,111.12890625,0.0,96.0,0
bf4c324e-fa05-4fbd-91cd-34f4569bd167,cpu,low,2000000,29,2771.794393,21.622888101426362,11.28125,0.0,0.0,0
18725cfb-4ba2-4c66-b0c0-e93079f3a7ab,mem,low,64,23,2283.048186,5.581134939742354,75.31640625,0.0,0.0,0
cde30459-d34d-482d-8139-7513b19365e3,mem,high,320,13,2567.617209,15.502817110149694,331.77734375,0.0,0.0,0
512849b8-f071-455a-8e53-0d29f93dd31a,cpu,med,6000000,20,3905.661072,43.54998983895446,11.28125,0.0,0.0,0
013ed8f2-536d-488d-8118-a7930f0d85b3,mem,low,64,6,2230.141536,5.091560251537326,75.3046875,0.0,0.0,0
04327a8e-acc3-43a2-9d70-f4d4950118a2,disk,low,64,23,2277.452457,3.7289033076838454,80.29296875,0.0,64.0,0
1c2162e8-e802-4af1-b0fc-5fe5402d162b,mix,low,64,20,3122.3446639999997,30.90302653403673,11.3359375,0.0,32.0,0
d80eb8ee-0e38-4c89-9c15-9cab2736e816,mix,high,320,4,6906.294030999999,67.45255818952548,179.0703125,0.0,160.0,0
6468dd28-dd41-4798-ad58-4736ffbbace1,disk,high,320,17,2577.7250910000002,9.024740489675438,343.8515625,0.0,320.0,0
f6ce7a1e-9fd6-4d52-9522-1475658b2ccc,mem,low,64,9,2356.166854,4.681289859109443,11.3046875,0.0,0.0,0
9d89ccf6-e1d2-4ea7-9c93-94e3832aaf0d,mem,high,320,2,2596.8028740000004,14.87405932376521,331.75390625,0.0,0.0,0
8b7d9384-b8b2-45b1-9e22-e1b9802d23c2,mix,low,64,9,3158.821498,30.525561530162793,11.44140625,0.0,32.0,0
b73df993-1e09-4e4d-947f-aa83ea9b77ea,mem,med,192,5,2406.85957,10.534972757052046,203.56640625,0.0,0.0,0
a07b1838-60ad-46e8-95ba-a8cb06a2560d,disk,low,64,17,2261.560427,3.831911761692671,80.1171875,0.0,64.0,0
cfe147b7-6548-4042-8149-8a7416343356,mix,high,320,22,6973.800467,66.70923583222731,179.09375,0.0,160.78125,0
ea32d013-d374-495c-bbb8-80bc4053d1c4,mix,low,64,5,3120.860886,31.138715742166532,11.4765625,0.0,32.0,0
b4b3bdcd-fe68-4cad-b120-e3b83ad8169a,cpu,low,2000000,0,2786.624968,21.161333396909406,11.109375,0.0,0.0,0
d9c7c738-afaf-4d78-bd6c-ccd5ec9c4b26,disk,high,320,19,2522.471548,9.735531018960772,343.8515625,0.0,320.0,0
0eeda3de-1891-4d57-9afd-cd59408734b2,mix,high,320,25,6957.479314,67.59692393962897,177.11328125,0.0,160.0,0
2322abbc-3a5e-4636-b528-0f6b59c44fa5,disk,high,320,25,2497.339666,9.858490751253699,343.84375,0.0,320.0,0
98b0bb26-5f99-448a-aa3e-137fe1369c7e,disk,low,64,1,2266.570534,3.847751424090471,11.59765625,0.0,64.0,0
b3e2e3c6-5e31-476a-9274-bebbe0429f97,mix,low,64,2,3176.6734159999996,31.06501269628782,47.22265625,0.0,32.0,0
a6445c10-3ff3-489b-8276-2a8314e67e05,mix,high,320,1,6990.817556,66.88872885813872,179.09375,0.0,160.0,0
de4b3638-9194-495a-92de-0802d1606d10,disk,low,64,11,2229.9003239999997,4.064755676496327,80.08203125,0.0,64.0,0
348a1998-83d4-4a24-bd2b-5e00d221d3bc,disk,med,192,2,2398.0353330000003,7.148310020334465,212.05078125,0.0,192.0,0
b6f4ecdd-ac23-40d9-ab60-bbd1a7c21acc,cpu,high,12000000,10,5513.552149,60.64476964467359,11.1484375,0.0,0.78125,0
7ed8ba43-76aa-4016-9203-92d601797978,disk,med,192,14,2433.004102,6.980177298525575,212.05078125,0.0,192.0,0
2c825e49-7248-4206-aadc-8416439832f0,mix,med,192,15,4959.425601999999,55.753049282258395,111.0,0.0,96.0,0
fd7db540-ddd7-410c-9fd8-8d08756a99de,disk,low,64,22,2280.6580799999997,4.018182330952477,80.19140625,0.0,64.0,0
a47b5d53-31e3-46c6-b971-ea47eaa49ac6,mem,high,320,12,2570.509165,15.309612794164071,331.89453125,0.0,0.0,0
54266461-3d3c-4458-8a06-a5083304aacc,mem,low,64,7,2271.7862210000003,5.304812525315515,75.2578125,0.0,0.0,0
efe41d54-b6ca-4aff-8d68-64a8b4f6c48a,mem,med,192,28,2473.747305,10.095008471368502,203.6171875,0.0,0.0,0
18b38788-da05-4317-b3d6-f38fd87fe652,mem,low,64,22,2331.697,4.949785499573915,75.48046875,0.0,0.0,0
